16.02.2018 00:01:41:241 || Form1.Create Start
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:06:26 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:06:26 |201822133847263| TForm1.imgCTLBottomLMouseUp X=227 Y=8
16.02.2018 18:38:06:26 |201822133847263| UCommon.ControlPlayer Start
16.02.2018 18:38:06:26 |201822133847263| UCommon.ControlPlayer mode=paused
16.02.2018 18:38:06:26 |201822133847263| UMain.StartMyTimer Duration=00:00:00:00 Start=00:00:00:00 Start1=00:00:00:00
16.02.2018 18:38:06:26 |201822133847263| UCommon.ControlPlayer Finish
16.02.2018 18:38:07:27 |201822133847263| TForm1.imgCTLBottomLMouseUp X=226 Y=8
16.02.2018 18:38:07:27 |201822133847263| UCommon.ControlPlayer Start
16.02.2018 18:38:07:27 |201822133847263| UCommon.ControlPlayer mode<>paused
16.02.2018 18:38:07:27 |201822133847263| UPlayer.MediaPause mode=paused | Файл : Пусто
16.02.2018 18:38:07:27 |201822133847263| UMain.StopMyTimer
16.02.2018 18:38:08:28 |201822133847263| UCommon.ControlPlayer Finish
16.02.2018 18:38:09:29 |201822133847263| TForm1.lbModeClick
16.02.2018 18:38:09:29 |201822133847263| TForm1.Label2Click Start
16.02.2018 18:38:09:29 |201822133847263| UInitForms.UpdatePanelPrepare
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Clear
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Add Result=0 IDTimeline=1
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Add Result=1 IDTimeline=21
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Add Result=2 IDTimeline=41
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Init Result=113
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=113
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=0
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=1
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTimeLineName.Draw Position=2
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneReview.Draw Top=283 Height=45
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTLNames.Draw Finish
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:09:29 |201822133847263| UInitForms.UpdatePanelAir
16.02.2018 18:38:09:29 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=0 Mark:=false Label2Click
16.02.2018 18:38:09:29 |201822133847263| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text Row=1 Mark:=false Label2Click
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.InitTimelines Start
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.WriteToBuffer
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.ClearTimeline
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=1 Position=0
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=1 Result=0
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=21 Position=1
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=21 Result=1
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.AddTimeline IDTimeline=41 Position=2
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.FindInBuffer IDTimeline=41 Result=2
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.ClearBuffer
16.02.2018 18:38:09:29 |201822133847263| UGRTimelines.TTLZone.InitTimelines Finish
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TTLNames.Draw Start
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneScaler.Draw Height=25
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
16.02.2018 18:38:09:29 |201822133847263| UDrawTimelines.TNamesTL.Clear
