22.01.2018 12:27:28:128 || Form1.Create Start
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneScaler.Draw Height=25
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.Draw Grid=GridTimeLines Top=45 Height=105
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneEditTL.GridPosition Grid=GridTimeLines Position=1 IDTimeline=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TNamesTL.Draw Grid=GridTimeLines Top=162 Height=152
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=0
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=1
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=2
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TTimeLineName.Draw Position=3
22.01.2018 12:43:44:144 |2017522182734909| UDrawTimelines.TZoneReview.Draw Top=322 Height=45
22.01.2018 12:43:48:148 |2017522182734909| TForm1.imgCTLBottomLMouseUp X=225 Y=27
22.01.2018 12:43:48:148 |2017522182734909| UCommon.ControlPlayer Start
22.01.2018 12:43:48:148 |2017522182734909| UCommon.ControlPlayer mode=paused
22.01.2018 12:43:48:148 |2017522182734909| UPlayer.MediaPlay mode=play| “ÂÍÛ˘ÂÂ ‚ÂÏˇ= 12:43:48:20  ¬ÂÏˇ ÒÚ‡Ú‡= 12:42:31:08  ¬ÂÏˇ ÓÍÓÌ˜‡ÌËˇ= 00:04:33:20
22.01.2018 12:43:48:148 |2017522182734909| UMain.StartMyTimer Duration=00:00:00:00 Start=00:00:00:00 Start1=00:00:00:00
22.01.2018 12:43:48:148 |2017522182734909| UCommon.ControlPlayer Finish
22.01.2018 12:43:48:148 |2017522182734909| Message:WMDRAWTimeline
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=0 Mark:=false Message:WMDRAWTimeline-1
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=1 Mark:=false Message:WMDRAWTimeline-1
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=2 Mark:=true Message:WMDRAWTimeline-1
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=3 Mark:=false Message:WMDRAWTimeline-1
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=4 Mark:=false Message:WMDRAWTimeline-1
22.01.2018 12:43:48:148 |2017522182734909| UGrid.MarkRowPhraseInGrid Grid=GridGRTemplate MarkCell=0 WorkCell=2 Name=File Text20175261472191.jpeg Row=5 Mark:=false Message:WMDRAWTimeline-1
